,ERR4301269,ERR4303136,ERR4303137,ERR4303138,ERR4303139,ERR4303140,ERR4303147,ERR4303148,ERR4303149,ERR4303150,ERR4303151,ERR4303152,ERR4303154,ERR4303155,ERR4303156,ERR4303157,ERR4303158,ERR4303159,ERR4303160,ERR4303161,ERR4303162,ERR4303163,ERR4303164,ERR4303165,ERR4303169,ERR4303170,ERR4303171,ERR4303172,ERR4303194,ERR4303195,ERR4303196,ERR4303197,ERR4303198,ERR4303199,ERR4303200,ERR4303201,ERR4303202,ERR4303216,ERR4303217,ERR4303218,ERR4303219,ERR4303221,ERR4303222,ERR4304397,ERR4304450,ERR4304451,ERR4304452,ERR4304454,ERR4304455,ERR4304456,ERR4304504,ERR4304505,ERR4304580,ERR4304669,ERR4304808,ERR4336989,ERR4647691,ERR4647692,ERR4647693,ERR4647694,ERR4647695,ERR4647696,ERR4647697,ERR4647698,ERR4647699,ERR4647712,ERR4647713,ERR4647716,ERR4835842,ERR4835843,ERR4835845,ERR4835846,ERR4835847,ERR4835848,ERR4835849,ERR4835850,ERR4835851,ERR4835852,ERR4835853,ERR4835854,ERR4835855,ERR4835856,ERR4835857,ERR4835858,ERR4835859,ERR4835860,ERR4835861,ERR4835862,ERR4835863,ERR4835864,ERR4835866,ERR4835867,ERR4835868,ERR4835869,ERR4835870,ERR4835871,ERR4835932,ERR4835933,ERR4835934,ERR4835935,ERR4835989,ERR4835990,ERR4835991,ERR4835992,ERR4835993,ERR4835994,ERR4835995,ERR4835996,ERR4836027,ERR4836028,ERR4836036,ERR4836037,ERR4836884,ERR4836885,ERR4836886,ERR4836887,ERR4836888,ERR4836889,ERR4836908,ERR4836909,ERR4836910,ERR4836911,ERR4836912,ERR4836913,ERR4836914,ERR4836915,ERR4836916,ERR4836917,ERR4836918,ERR4836919,ERR4836920,ERR4836921,ERR4836922,ERR4836923,ERR4836924,ERR4836925,ERR4836926,ERR4836927,ERR4836928,ERR4836929,ERR4836930,ERR4836932,ERR4836933,ERR4836934,ERR4836935,ERR4836936,ERR4836937,ERR4836938,ERR4836939,ERR4836940,ERR4836941,ERR4836942,ERR4836944,ERR4836945,ERR4836946,ERR4836947,ERR4836948,ERR4836949,ERR4836950,ERR4836951,ERR4836953,ERR4836954,ERR4836956,ERR4836957,ERR4836958,ERR4836959,ERR4836960,ERR4836961,ERR4836962,ERR4836963,ERR4836964,ERR4836965,ERR4836966,ERR4968552,ERR4968553,ERR4968554,ERR4968555,ERR4968556,ERR4968557,ERR4968558,ERR4968559,ERR4968560,ERR4968562,ERR4968563,ERR4968564,ERR4968565,ERR4968566,ERR4968567,ERR4968568,ERR4968569,ERR4968570,ERR4968571,ERR4968572,ERR4968574,ERR4968575,ERR4968576,ERR4968577,ERR4968578,ERR4968579,ERR4968580,ERR4968581,ERR4968582,ERR4968584,ERR4968585,ERR4968586,ERR4968587,ERR4968588,ERR4968589,ERR4968590,ERR4968592,ERR4968593,ERR4968594,ERR4968595,ERR4968596,ERR4968597,ERR4968598,ERR4968599,ERR4968600,ERR4968601,ERR4968602,ERR4968603,ERR4968604,ERR4968605,ERR4968606,ERR4968608,ERR4968671,ERR4968673,ERR4968678,ERR4968681,ERR4968687,ERR4968704,ERR4968705,ERR4968711,ERR4968712,ERR4969053,ERR4969151,ERR4992195,ERR4992208,ERR4993373,ERR4993378,ERR4993381,ERR4993382,ERR4993662
ERR4303152bin.6,77100,0,0,26035,0,0,77443,0,0,0,0,1386544,0,0,0,0,0,43007,0,0,0,0,126691,0,0,0,0,0,0,0,79184,0,0,0,0,0,0,44394,58567,0,0,0,0,17349,0,0,0,15810,0,0,0,192720,0,0,0,42768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15422,0,0,0,0,0,0,0,0,0,0,0,0,0,31756,0,0,0,46347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25406,0,0,0,0,0,0,0,0,0,0,0,0,0,8806,21046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86284,0,0,0,327715,38620,0,0,24175,0,0,0,0,0,0,0,0,12308,0,0,102241,0,0,0,0,12703,86352,0,0,0,0,77942,0,0,0,0,0,0,0,0,0,23166,0,0,0,0,0,0,0,0,0,18508,0,0,0,0,0,0,0,0,42729,0,0,0,0,0,0,0,35730,0,0,95474,0,0,0,0
ERR4836965_bin.89,0,0,10271,0,0,0,18196,16879,0,0,0,0,0,21391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25613,0,0,0,127622,0,0,0,0,0,18947,0,0,0,0,0,0,0,0,39536,0,21506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18237,0,0,0,0,0,0,0,0,0,0,0,0,0,33504,0,0,0,59391,0,10498,0,0,0,0,0,0,13193,0,0,0,0,0,0,0,23227,45753,0,0,0,24818,0,0,0,0,0,0,69792,0,0,0,0,0,26566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41429,12053,25052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691363,0,0,0,0,0,7065,17958,31967,0,0,0,0,0,0,0,0,0,19347,0,0,0,17260,87762,0,34480,0,0,0,0,0,0,0,0,0,0,0,69231,0,30497,0,0,0,0,0,0,0,27666,67107,0,0,0,0,57418,0,0,51416,1015917,22964,44608,89390,0,0,0,62702,0,22900,45757,0,0,0,62097
ERR4968678_bin.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5721646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4993381_bin.24,0,0,0,0,0,0,112674,26647,183145,0,0,0,0,0,0,0,0,0,62325,0,0,0,0,0,0,0,78567,0,0,0,0,0,0,0,0,0,131246,489228,0,0,0,0,0,0,0,462771,44368,0,0,0,0,0,0,0,55115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16648,0,0,0,0,15407,0,0,0,0,0,0,0,24975,0,0,0,37663,0,0,0,0,0,0,0,0,59262,0,0,0,0,0,0,0,41620,0,0,0,0,38548,0,0,63955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36895,0,0,246806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14435,0,0,0,0,0,0,0,0,0,0,0,23945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221783,61705,0
ERR4968678_bin.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14153,0,0,0,0,0,0,0,32746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21881,0,0,0,0,0,0,0,32177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33167,26923,0,0,0,0,0,0,8080,0,0,0,0,7349,0,0,0,0,0,0,0,0,12987,0,0,45345,0,8777,0,0,0,0,10603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15364,0,0,0,0,0,0,0,0,65452,0,0,0,0,0,19230,0,0,0,0,0,0,0,0,0
ERR4836965_bin.80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9367,0,0,0,0,0,0,0,0,0,0,0,0,0,37267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26293,0,0,0,0,0,0,0,36526,0,0,0,0,0,0,0,0,0,0,0,0,287734,37029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19387,0,0,0,0,0,0,0,0,0
ERR4968584_bin.51,78061,996994,81674,71987,0,0,69297,91311,68867,0,301233,57785,0,308073,35798,680201,20158,43854,574077,163069,0,188163,18140,211320,0,1531766,0,27518,144885,0,483385,784647,36047,0,261518,0,441443,523284,276076,632576,411288,16665,0,100844,0,0,368475,34711,485243,184856,174499,1208813,200660,115664,84812,87431,0,0,0,0,0,0,0,0,0,0,0,0,12301,0,0,0,0,88496,0,0,614147,40900,0,0,0,0,22583,113346,406599,38962,18632,0,217282,182539,220154,32526,0,72340,363032,0,21919,20423,50401,0,443202,0,30035,214595,674791,240609,133146,127581,192585,213510,59875,51439,65198,0,360118,0,502895,204497,73587,0,0,0,101149,32207,0,0,43863,48561,106696,51549,0,163024,80902,191795,46455,45207,768410,63463,26487,0,159481,368211,0,32054,0,209591,0,23199,129652,0,0,1084652,160220,0,0,620591,131916,25624,212010,0,0,0,346554,16645,189735,11240,0,327474,134695,781567,391859,14937,46536,0,0,0,0,0,56792,0,57221,62593,0,0,34339,80203,42245,9682,37682,139689,127555,662444,17998,31179,67108,0,14515,104843,40911,137500,524273,284762,382158,57904,0,0,0,19233,261773,0,48843,0,304700,0,496634,0,19496,17375,0,39334,0,21635,0,283542,1164629,140051,0,177137,204105,64976,532503,274453,0,20083,3062630,132869,0,37171,189153,0,116652,31900,177233
ERR4968600_bin.15,48355,21711,14448,0,0,140301,0,93577,22614,0,0,0,0,36656,0,0,72291,724609,0,623871,75031,0,201849,0,0,0,753060,0,173313,0,154434,0,162334,7344909,151449,0,35181,31040,358902,205942,781141,0,303913,56186,0,11730826,79586,34697,103028,0,422213,0,48704,0,632891,1847072,0,0,0,0,0,0,0,0,0,0,0,0,13152,28768,0,47494,38815,0,0,0,0,11807,0,0,0,0,0,0,32455,0,0,0,0,13564,17974,37348,0,0,79435,0,0,41241,35339,0,19990,0,216776,0,0,30764,34431,123632,0,0,0,804939,0,0,32455,19807,21485,69263,48137,0,0,0,21024,0,0,0,0,20451,0,22826,0,0,0,17254,32118,0,97260,0,20714,0,0,13165,0,0,17601,0,219761,0,0,0,77854,0,0,0,0,0,0,0,0,0,0,0,141684,65022,0,0,0,55852,0,0,0,147758,46505,0,0,0,0,105307,0,35459,10731,0,96875,0,0,20075,0,0,144046,0,0,0,0,0,13819,0,218293,0,0,0,0,0,0,13535,215432,0,0,0,30553,0,0,0,21914,0,36373,0,0,2125728,28955,29133,0,0,0,0,98956,0,0,105444,0,124306,448355,64354,552990,804709,155345,182502,0,64591,0,835930,433387,1342775,153086
ERR4836958_bin.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899972,0,0,0,44061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95235,0,0,0,0,0,0,0,506210,0,0,0,0,0,0,25545,45022,0,0,0,0,0,0,0,0,0,0,0,37567,0,0,151425,0,45991,0,0,0,0,0,0,0,0,14733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315648,0,0,0,0,0,0,147812,0,154800,0,0,0,0,0,83992,0,0,0,0,0,0,0,0,0
ERR4836966_bin.76,29456,0,18255,0,0,0,16230,88773,195836,0,0,0,0,0,89614,0,0,0,0,213384,24575,0,68529,0,0,0,0,0,35353,0,0,0,8712,0,11264,0,0,0,27193,0,0,0,0,90671,0,0,240073,0,1906894,0,0,0,0,0,29995,382451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182591,0,0,0,0,0,15599,0,0,0,0,55268,0,39199,16006,0,0,0,10623,0,0,0,0,0,0,43173,0,68996,0,0,0,0,0,0,0,76812,420145,0,0,0,146004,0,0,0,0,0,39409,24632,0,0,0,5034,0,9749,0,0,0,5495,93852,0,0,0,0,132488,0,0,7086,0,0,0,9743,0,0,0,0,0,0,0,0,168828,0,0,0,0,0,0,0,0,0,0,0,21021,0,0,0,0,26870,0,122092,0,141240,288254,0,0,9356,0,0,0,0,5730,14768,0,0,0,0,8602,31080,0,0,73057,0,0,0,34250,53307,15792,0,122500,0,0,0,0,0,0,0,0,0,10834,0,38012,0,0,0,0,0,0,0,0,558184,0,0,0,0,81711,85855,0,21975,533552,0,410336,44175,0,33152,0,411664,0,17851,86125,6469,20293,210981,41791
ERR4303197bin.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27233,0,0,43989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24321,3116,6744,0,0,0,0,0,7500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23662,7793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44404,0,0,0,0,2848,0,0,0,0,17083,0,18925,0,0,0,0,0,0,0,0,0,39048,0
ERR4304504bin.79,0,0,0,36077,0,0,0,0,33838,0,0,0,0,0,0,0,0,466371,0,12708,0,21184,0,173833,0,0,288512,284486,0,0,26670,41650,0,0,53389,0,0,0,0,0,1076841,0,0,0,0,2170784,0,15773,11109,306708,725141,70428,0,0,25713,15508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49960,0,0,0,0,16166,0,78777,0,24095,0,0,0,0,37753,0,0,8533,9289,0,0,0,0,45247,0,0,0,17362,0,0,0,65530,0,0,103387,0,0,0,0,0,0,0,168551,0,0,0,0,0,0,0,0,0,0,0,0,10809,0,0,0,0,0,0,68680,0,0,0,21178,13420,60510,0,0,0,0,0,7588,0,0,15112,0,0,0,46742,0,0,37830,0,31021,0,130309,0,13033,0,0,0,0,135712,0,0,0,0,0,0,0,0,0,9028,0,20833,14750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67008,0,0,14909,13792,0,0,0,0,0,11155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27973,0,0,20238,64141,81482,0,0,0,0,0,0,7557,0,159376,0,0,264133
ERR4969151_bin.134,0,0,0,0,0,0,119865,33347,182281,0,0,0,0,412294,0,0,0,0,0,469064,0,1062916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294955,0,0,0,101434,0,0,0,0,0,647426,0,794845,0,0,120450,0,97960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74480,0,0,0,0,0,0,0,0,0,0,25107,0,129557,27121,0,0,0,0,0,0,0,47749,0,0,0,0,0,0,0,0,0,0,0,0,42710,24459,0,0,33186,282290,0,0,0,0,0,0,0,0,0,0,10330,0,0,0,0,0,0,0,0,0,0,77031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139630,29250,0,0,0,0,0,0,52495,0,75809,0,0,0,16569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12324,12374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49278,0,0,0,0,0,0,0,0,72331,0,35926,0,0,0,0,392227,0,0,0,0,0,0,929822,0,302669,0,1720081,0,0,254450,0,83461,277058,0
ERR4969151_bin.135,0,0,12295,0,0,0,113629,15618,0,0,0,0,0,55454,0,0,0,0,0,33068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67892,0,0,0,0,0,0,0,0,0,85753,0,0,0,0,28897,0,92075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235074,0,0,0,0,0,0,38255,0,0,0,0,0,0,38614,0,0,0,0,0,0,0,15435,18562,0,0,17513,47620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29455,0,0,0,0,0,34899,0,0,0,0,0,0,0,0,0,0,0,13677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27840,0,0,0,704226,0,0,104402,0,32110,68057,140300
ERR4835935_bin.42,21688,0,0,22978,176424,334782,95621,0,124599,1680461,69333,72676,99711,101472,65789,1254734,44906,71198,961338,79765,0,0,96358,74727,218939,86144,0,277235,214670,887482,89596,93654,65327,300504,211403,709415,0,311390,207255,397187,223173,127223,322207,0,425187,2690114,191773,192761,407748,95648,318954,91555,161306,46627,150658,296730,0,0,0,0,0,0,0,0,0,0,0,0,0,207779,0,21130,35284,0,0,0,0,14972,0,45301,0,267061,22973,34777,46858,36199,42547,81411,101466,32528,35777,40998,338441,283267,69095,86911,70252,391903,74583,3089509,52489,91521,58171,0,437963,90744,54493,30162,287739,311529,0,129939,30961,152246,57908,40391,103679,59160,50646,0,0,0,28039,25584,0,238530,0,0,0,34532,245473,21768,45172,49083,39064,26685,189462,26063,0,49039,71464,32899,99345,75049,49748,91403,59426,37664,0,0,107652,654395,388141,207745,2539509,83423,0,1274004,38478,706268,264609,286311,99803,155874,138705,1027141,1497422,72331,256256,130221,108204,568511,103567,0,0,0,0,0,18075,0,28956,0,53094,0,0,0,28878,0,0,35496,45538,69761,24148,0,0,182055,22996,27229,31197,30948,108640,67894,47515,59582,125886,0,95048,1055682,81016,213713,71949,1305133,189765,484769,84931,40388,875808,49156,47104,63088,440019,0,195932,99180,76653,73077,271400,70484,58343,90934,156213,93947,210010,78318,1155883,142449,411939,56479,93755,660247,76857,84370,129648
ERR4836936_bin.13,75889,131543,77248,60435,771242,1246316,313064,153728,190752,616701,209226,1689804,281412,429087,57926,212173,208634,198772,545987,312028,116144,466366,148124,243742,1789398,303869,788534,2648271,179371,4278243,449762,199717,113487,2270985,274085,2560066,373204,337266,158435,609095,271130,318286,1106573,942939,596975,3528311,258390,290325,982602,1115396,2060967,271681,566323,92334,233741,849870,0,0,0,0,54514,0,0,0,0,0,0,0,0,407551,0,0,88681,399163,174244,39445,777353,29781,79777,137279,0,404183,44056,195255,226707,64957,342671,479731,748558,109469,125972,112118,354415,441364,86452,128178,116505,771928,188377,1533108,84538,3732960,192246,47439,1551552,161084,146758,126220,245185,159069,136502,314318,82492,208345,234003,219258,294572,139993,394302,17996,0,0,0,32255,0,0,45838,26698,66525,31547,723577,78076,61652,61238,173009,49929,502118,138854,0,536444,338747,184445,1038762,362353,122419,5814788,69829,67004,110099,59351,47866,145469,966119,1349420,583860,173407,65573,472138,78130,133347,754143,0,224680,599931,296802,237688,346605,420792,1964006,153773,240094,198702,104436,0,23426,0,70038,22840,0,0,47788,85331,147012,0,45570,100661,54611,35503,83728,28541,68923,303012,91584,33744,178782,113636,58481,136876,0,160348,145924,78442,311103,79576,558012,619329,240959,244127,93990,651041,489054,763914,115147,125628,368827,410245,1357640,159496,75512,94901,367815,282962,2022763,976299,424520,90454,4497387,114502,134503,177690,1495055,223153,1851874,190325,4514846,903865,884855,252219,314143,287380,162763,369883,348087
ERR4303222bin.74,0,0,0,27016,0,0,0,41208,0,0,0,24202,0,0,14562,0,75936,118348,0,58694,76775,76832,58488,27571,0,39310,0,60901,37154,0,35995,54766,60776,0,55370,0,109770,0,165327,237251,0,244273,442835,94867,0,0,67793,32783,95896,83472,146474,66874,0,0,110743,131266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25119,0,13594,0,0,0,0,83479,0,0,0,33709,0,0,0,0,0,0,0,27110,0,79373,0,0,0,69667,25794,14572,102753,0,0,0,39966,50853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20541,0,0,19027,0,0,0,0,0,0,27488,0,38130,0,18622,0,0,44089,0,0,0,39524,0,71218,0,83944,0,0,18637,0,20772,0,0,70305,0,110371,81000,24101,0,0,0,0,21726,0,11556,0,0,0,0,0,0,0,0,0,0,0,0,21623,0,39433,0,40738,21188,0,0,0,26261,17319,0,0,0,0,0,0,34725,0,0,0,23783,0,18099,102388,0,0,27732,0,0,0,0,17994,0,34441,0,0,24284,0,70591,0,0,63464,55687,0,0,0,0,0,65079,72962,55197
ERR4303198bin.23,0,0,0,0,0,0,0,0,0,0,0,0,0,110626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29077,253241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16175,0,0,0,0,0,0,0,0,0,0,0,15267,0,0,0,0,72694,0,0,0,0,0,0,158196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7447,0,0,0,0,0,0,12387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14435,0,0,0,0,0,11274,0,0,0,0,17535,0,0,0,0,0,0,0,0,0,0,0,49528,0,0,0,0,0,0,0,14281,24527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28214,0,0
ERR4836037_bin.28,12319,0,160905,133570,0,0,23768,92664,0,0,39452,0,0,40610,51244,0,19370,0,0,170603,43189,0,0,0,0,0,197939,0,0,0,0,26885,240950,0,0,0,2010625,0,0,0,0,0,61816,0,0,0,100366,960622,72671,0,0,370436,0,37362,36995,45547,0,0,0,0,0,0,0,0,0,0,0,0,43366,0,0,24370,0,0,0,0,0,36134,55346,0,0,0,0,0,38384,38234,18557,0,15871,48247,0,21466,0,0,0,0,0,0,15989,0,0,0,0,0,0,0,129098,90115,0,0,28099,2665011,19378,0,0,0,0,0,82830,0,13072,0,14788,0,0,0,0,0,0,29192,0,0,0,17618,260278,67514,0,0,0,0,0,0,0,26308,43517,0,107461,0,0,14622,59697,37187,0,0,0,0,0,0,14085,0,0,0,0,0,0,0,0,99691,0,35299,0,87009,665480,0,0,0,0,0,11109,0,28952,16055,0,0,31143,0,66373,15554,0,0,0,25560,0,82399,0,0,199877,108745,86732,29438,0,0,0,0,0,0,0,0,49812,0,207216,0,0,0,49279,0,0,0,31416,36209,0,0,0,0,80875,0,23922,39360,0,120821,48294,73942,0,124227,0,70581,0,226559,24399,0,190489,4349143,116318
ERR4836942_bin.7,0,0,0,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42514,0,0,0,0,0,0,0,8246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169733,0,0,0,0,0,0,0,0,0,0,5370,0,0,0,0,0,0,0,0,0,0,0,0,0,13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23286,0,0,0,0,0
ERR4968602_bin.57,0,0,16123,0,0,0,19030,31575,0,0,0,0,0,0,0,0,0,0,0,8554,0,0,0,0,0,66744,0,0,0,0,0,0,6231,0,66019,0,26281,10466,0,0,0,0,0,0,0,0,0,0,48727,0,0,81884,0,12418,9087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500,0,0,0,0,26484,0,0,0,0,101819,0,0,0,42787,0,0,0,0,0,0,0,0,0,0,0,0,0,19136,0,0,0,0,0,0,0,0,0,4562,0,0,0,0,0,0,0,0,0,0,0,0,0,62361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50287,0,0,0,0,12202,0,0,0,0,0,10974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4937,0,0,0,0,0,0,0,0,7780,0,0,0,0,49616,0,0,0,0,0,0,0,0,0,0,141785,0,0,0,0,6089,0,0,0,0,28672,0,0,0,46590,0,157254,0,0,0,0,0,0,0
ERR4303149bin.29,0,0,0,0,0,0,29040,46773,508517,0,0,0,0,0,0,0,0,0,0,21574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133298,0,0,0,0,0,0,0,0,0,0,92178,0,0,0,0,79599,0,0,0,0,0,0,0,0,0,0,0,42975,0,17025,549018,0,0,0,29893,0,0,0,0,0,18255,0,0,0,0,0,0,0,0,0,0,0,0,0,31461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57479,0,0,0,58319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28872,0,0,0,0,17394,0,0,0,0,0,0,0,0,0,0,134014,32070,0
